	0	1	2	3
78	1002601754289008640	christine teigen	2018-06-01 17:24:20	It seems they both want it the same way but are fighting over who gets to say they want it that way https://t.co/kd94CBVjlP
79	1002594096945364993	christine teigen	2018-06-01 16:53:54	“I never wanna hear you say, ‘I want it that way’ cause i want it that way”. He doesn’t wanna hear it because he is… https://t.co/x0SjDg8g9p
80	1002567397990023171	christine teigen	2018-06-01 15:07:49	Crap is this a public convo on the timeline now that there is no @ in front lol
81	1002566664037076995	christine teigen	2018-06-01 15:04:54	Also of ALL the shit she said, “good talk” would have been the fucking END for me. I would have launched.
82	1002563307482443778	christine teigen	2018-06-01 14:51:33	@ShepRose that was the meanest shit I’ve ever heard said on reality television. I don’t know how @KathrynDennis did it! I’d be in jail.
83	1002438694769287168	christine teigen	2018-06-01 06:36:23	@DietzandWatson @BrooklynDecker @andyroddick DW I gotta say, that is a lot of turkey
84	1002438122137743362	christine teigen	2018-06-01 06:34:07	@AlohaAlliJohn This is awesome!! 🤗😍🤗
85	1002367795969998848	christine teigen	2018-06-01 01:54:40	@RealVaBlueHen @lauraakenn Not enough legs. Google image search house centipede
86	1002342341926010881	christine teigen	2018-06-01 00:13:31	@DietzandWatson Ex-vegan Teigen here!!!! Never had meat in my life but @DietzandWatson you have picked some grade A… https://t.co/9PmxjQBYN5
87	1002340864419491840	christine teigen	2018-06-01 00:07:39	@BrooklynDecker @andyroddick IT’S HAPPENING
88	1002340808798789633	christine teigen	2018-06-01 00:07:26	@andyroddick @DietzandWatson OHHHHH HELL YES
89	1002265841457680384	christine teigen	2018-05-31 19:09:32	🧡 https://t.co/oZNynZlZKV
90	1002262694597017600	christine teigen	2018-05-31 18:57:02	@DDejam @DohaMadani Yeah. Seems young to me too but apparently they are!
91	1002252650706960384	christine teigen	2018-05-31 18:17:07	@DDejam @DohaMadani 2 year olds don’t wear diapers?
92	1002251814081675265	christine teigen	2018-05-31 18:13:48	@DohaMadani I just learned yesterday that preschool teachers have to change diapers. This never once crossed my min… https://t.co/4MTRIo6ZnN
93	1002251466256531456	christine teigen	2018-05-31 18:12:25	@mikeonda Thank you!! I also love the Taco Bell!
94	1002250663781269504	christine teigen	2018-05-31 18:09:13	Meeting with preschools today. AKA finding the nicest school for my DAUGHTER TO POOP IN https://t.co/fzyIjUkw9V
95	1002250029384396800	christine teigen	2018-05-31 18:06:42	I feel this way about EVERY hat I’ve ever worn. I randomly interrupt conversations I’m having with “I know I know I… https://t.co/tPUbOWjLiN
96	1002224749760540672	christine teigen	2018-05-31 16:26:15	@DannyPellegrino I was so shocked that NO ONE SEEMED TO CARE
97	1002031919624683520	christine teigen	2018-05-31 03:40:01	@genniebrummel I’d do something similar to this but triple the garlic https://t.co/zki6LsTTUY
98	1002031233981808641	christine teigen	2018-05-31 03:37:17	@Fire_and_Nice @GoldfishSmiles @PepperidgeFarm They absolutely taste differently and not in a good way
99	1001992533856092161	christine teigen	2018-05-31 01:03:30	@teainunderland @therealcornett 🤣
100	1001980896902369281	christine teigen	2018-05-31 00:17:16	@wendellaflor Better than original!
101	1001980156213374976	christine teigen	2018-05-31 00:14:19	@vibewithnat I can’t see it. I’m blocked. Lol
102	1001892896298024960	christine teigen	2018-05-30 18:27:35	@Nigella_Lawson Peas are the most underused green thing!
103	1001892710595215360	christine teigen	2018-05-30 18:26:51	@Nigella_Lawson Making THIS WEEK!
104	1001892630899273731	christine teigen	2018-05-30 18:26:32	@MChaseRadio Oh man I thought you put ants in the batter!
105	1001892036243542016	christine teigen	2018-05-30 18:24:10	TA-DAAA! I’m so excited! The cards! They’re… https://t.co/I4AOiS0Mgo
106	1001834789672960002	christine teigen	2018-05-30 14:36:41	@hungrylion2002 @teainunderland @therealcornett no YOU AREEEE
107	1001783723858149378	christine teigen	2018-05-30 11:13:46	@itsgabrielleu @SixersAdam Despite knowing so little about basketball, I read this entire thing and i. Am. FASCINATED
108	1001695300153741313	christine teigen	2018-05-30 05:22:24	@teainunderland @therealcornett Oh my god, you idiot. 🤣
109	1001694107989893120	christine teigen	2018-05-30 05:17:40	You HAVE! 🙏🏽❤️ thank you thank you https://t.co/ILhOFd1y05
110	1001663663634202624	christine teigen	2018-05-30 03:16:42	tender loins https://t.co/WrBi8XWBxG
111	1001635515848769536	christine teigen	2018-05-30 01:24:51	hello this is the bug
112	1001632229376778240	christine teigen	2018-05-30 01:11:47	@VeraPapisova Oh too kind too kind thank you!!
113	1001631943786573824	christine teigen	2018-05-30 01:10:39	what’s this https://t.co/cTkBoH45ju
114	1001604812767576064	christine teigen	2018-05-29 23:22:50	@xtina_town It’s right here!
115	1001604661667770368	christine teigen	2018-05-29 23:22:14	@Viva_La_NAE_ @catherinemclaug @WTHarry UK version!
116	1001581671798337536	christine teigen	2018-05-29 21:50:53	@dfarella Noooo will look it up!
117	1001554237115912192	christine teigen	2018-05-29 20:01:52	@cassiegelean @shaylward I wish my boobs looked like balloons now
118	1001548071883362304	christine teigen	2018-05-29 19:37:22	@CalCoachG @SouthwestAir but yeah, it's definitely a situational thing, though. depends on the day, depends on the… https://t.co/l89zXsVVzB
119	1001546906105856000	christine teigen	2018-05-29 19:32:44	@CalCoachG @SouthwestAir airlines have asked this of me, too, with my daughter. once I learned it's a precaution fo… https://t.co/wRmmF0NoHN
120	1001544758290874368	christine teigen	2018-05-29 19:24:12	@jonlovett wow happy Tuesday to you too, JON
121	1001537987518197760	christine teigen	2018-05-29 18:57:18	@kaybe224 @karabearg thank you!!
122	1001529022591848448	christine teigen	2018-05-29 18:21:41	@karabearg I mean at least a muscle!
123	1001527969465053184	christine teigen	2018-05-29 18:17:30	@giannyboy creepy thin!!
124	1001527382040170496	christine teigen	2018-05-29 18:15:10	those arms though. no bueno!! hindsight! https://t.co/cOB1zSTUf4
125	1001523843955998721	christine teigen	2018-05-29 18:01:06	I lied. there is no bet. I'm so lonely
126	1001522527649153024	christine teigen	2018-05-29 17:55:52	settle a bet: are these CGI eyes or is it legit on tractor? https://t.co/V3TmQMj0a3
127	1001499484168245248	christine teigen	2018-05-29 16:24:18	@DiaryofFitMommy @LindsHollister @fox_annek ❤️
128	1001499306187079680	christine teigen	2018-05-29 16:23:36	@LindsHollister @Vox_Nova @fox_annek Yeah I honestly have been on this app for so long that I forget how many follo… https://t.co/L7YNig33qZ
129	1001498618325417984	christine teigen	2018-05-29 16:20:52	@DiaryofFitMommy @LindsHollister @fox_annek I’m sorry. That was mean. I apologize for the assholes. I think people… https://t.co/r0TD9MAPLy
130	1001490776512057344	christine teigen	2018-05-29 15:49:42	@yeetztweetz @Stan_Seulgi Wow I feel so educated
131	1001314753057316864	christine teigen	2018-05-29 04:10:15	❤️ / 📷: bumper3077 https://t.co/lBL2R38vb8
132	1001311835860029440	christine teigen	2018-05-29 03:58:39	https://t.co/TmEsEgSWdg
133	1001229631977017344	christine teigen	2018-05-28 22:32:00	@rijootagupte I did, it doesn’t work!
134	1001209029203447808	christine teigen	2018-05-28 21:10:08	@chrissymmarsh PERFECT amount of butter, A+ work here!!!
135	1001208669751558144	christine teigen	2018-05-28 21:08:43	@crissymilazzo so cute!
136	1001200356544602113	christine teigen	2018-05-28 20:35:41	@ECittadino @DrJenGunter @MomsThoughts @science_barbie Nooo I don’t mean no bones in the actual broth, just the mer… https://t.co/JrEJWSgAe6
137	1001199838422155264	christine teigen	2018-05-28 20:33:37	@CryptoDavid23 @shutupmallory @StJamesStJames That’s cute you think writing is so hard that it just can’t be true.
138	1001181460047454209	christine teigen	2018-05-28 19:20:35	@ECittadino @DrJenGunter @MomsThoughts @science_barbie agree on stock and broth! but is it posssssible BONE broth i… https://t.co/iwLSrPJ3b6
139	1001176232782843904	christine teigen	2018-05-28 18:59:49	@lingerie_addict @DrJenGunter @science_barbie this sounds right haha
140	1001176078960873472	christine teigen	2018-05-28 18:59:12	@DrJenGunter @MomsThoughts @science_barbie lol
141	1001175853957505025	christine teigen	2018-05-28 18:58:19	@sarahquaint @DrJenGunter @science_barbie same
142	1001175798601076736	christine teigen	2018-05-28 18:58:05	@TheJulieGillis @science_barbie @DrJenGunter @MomsThoughts @bonappetit I love bouillon!
143	1001173553906049024	christine teigen	2018-05-28 18:49:10	@sdurham1979 @DrJenGunter @science_barbie homemade is definitely different than my Swanson boxes! but nottttt diffe… https://t.co/hukPdYuPWe
144	1001172036524302336	christine teigen	2018-05-28 18:43:09	@DrJenGunter @science_barbie if you were to refrigerate good, quality bone broth, you would have an inch-thick laye… https://t.co/COmhsk5zvm
145	1001171589012975616	christine teigen	2018-05-28 18:41:22	@DrJenGunter @science_barbie pretentious bone brother tweet, incoming. bone broth from good places is usually super… https://t.co/OLcfXGy9jI
146	1001163237025460226	christine teigen	2018-05-28 18:08:11	@ReaganGomez *avoids eye contact*
147	1001163001381011456	christine teigen	2018-05-28 18:07:14	https://t.co/d1uz9Scwyo
148	1001160589480148992	christine teigen	2018-05-28 17:57:39	@DrJenGunter I feel like stock isn’t as hearty? I think of stock as thin and uninteresting, but bone broth is sligh… https://t.co/0uFINcpWRm
149	1001132621340987392	christine teigen	2018-05-28 16:06:31	I honestly don’t even wanna be unblocked. https://t.co/6ZNtZgp3Wp
150	1000944770674376704	christine teigen	2018-05-28 03:40:04	@Maddddie21 I WISH
151	1000816095039705089	christine teigen	2018-05-27 19:08:45	@Lily_Rosse7 @SeanAstin Damn girl that’s harsh lol
152	1000815610484350976	christine teigen	2018-05-27 19:06:50	@rabbitgtibbar That’s what I heard. Deinstitutionalization? I gotta learn more.
153	1000815177686663168	christine teigen	2018-05-27 19:05:07	@michelleismyna2 Will watch! Thank you!
154	1000814944722415616	christine teigen	2018-05-27 19:04:11	@smokkinnj Yes, we can. And we can talk about this. We can talk about everything.
155	1000814712471224320	christine teigen	2018-05-27 19:03:16	I think the doc said there are THREE beds in the entire state of Washington. Kids who need to stay a year are kicke… https://t.co/hosqnp2DDK
156	1000814072403705856	christine teigen	2018-05-27 19:00:43	These kids grow up. They deserve better lives, not lives tortured by their own thoughts. Obviously most do not beco… https://t.co/Mfz6NXNzFA
157	1000813389436731392	christine teigen	2018-05-27 18:58:00	“A Dangerous Son” on HBOgo is so sad. Sad for both the parents and the kids. There are barely any mental health ins… https://t.co/6ytGp22eug
158	1000808631024078848	christine teigen	2018-05-27 18:39:06	@ArielSmithFilm @Natureroots72 @JustJem24 You REALLY think this wouldn’t have happened with the popcorn gif? Because it would have.
159	1000806480398901248	christine teigen	2018-05-27 18:30:33	@heyjdey I swear to god that is exactly what I meant by it. (And now everyone saying I’m backtracking) Because any… https://t.co/BqH43jpOZT
160	1000804965835669504	christine teigen	2018-05-27 18:24:32	I cannot believe Miles isn’t even supposed to be out of my belly yet. His due date was June 6th! You guys thought I… https://t.co/mEKf7gy7lA
161	1000804397322981376	christine teigen	2018-05-27 18:22:17	@Natureroots72 @JustJem24 Yes but it means I am watching the drama, that is how it is used. You guys really wanna t… https://t.co/vymcC7yFlu
162	1000803023747072000	christine teigen	2018-05-27 18:16:49	@heyjdey This is very accurate. I should have stayed out of it. I really just thought it would come off like I was… https://t.co/VfAsqfA5gU
163	1000801146041126912	christine teigen	2018-05-27 18:09:21	@JustJem24 I posted a gif of me watching the drama (tagged to both kim and rhymefest). People took it as me laughin… https://t.co/QTgVM71vO6
164	1000599032476024839	christine teigen	2018-05-27 04:46:14	@jeannineannk @okaypanda @mikethebig1 I will!
165	1000597244825890821	christine teigen	2018-05-27 04:39:08	@okaypanda @mikethebig1 Same 😬😬😬
166	1000591340227330048	christine teigen	2018-05-27 04:15:40	I have a ton of these - iconic movies I haven’t seen. Goonies. Princess Bride. AND any Star Wars. I know. https://t.co/BgAQq6cO3h
167	1000589632646479873	christine teigen	2018-05-27 04:08:53	ok I’m about to watch “nine to five” for the first time
168	1000586655265316864	christine teigen	2018-05-27 03:57:03	@GisellesEgo @ApresMoiDeluge_ @DanerysTarg2019 @HautePinkSTL @fgarlands @KimKardashian @RHYMEFEST Phew that is quit… https://t.co/74gd5kckgC
169	1000586417993469952	christine teigen	2018-05-27 03:56:06	@radicalcommie @ApresMoiDeluge_ @DanerysTarg2019 @HautePinkSTL @fgarlands @KimKardashian @RHYMEFEST I’m blocking anyone who exhausts me.
170	1000583200958107648	christine teigen	2018-05-27 03:43:19	@ApresMoiDeluge_ @DanerysTarg2019 @HautePinkSTL @fgarlands @KimKardashian @RHYMEFEST What did I co-sign?? It’s a me… https://t.co/RsJve5O1Up
171	1000571044640374784	christine teigen	2018-05-27 02:55:01	if you haven’t already, tonight is a good night to watch @SarahKSilverman’s “a speck of dust” on Netflix. You learn so much about squirrels!
172	1000567382287380480	christine teigen	2018-05-27 02:40:28	@richathanyouu plz do not call me a swimsuit model it makes me so sad it is so mean I cry
173	1000566418826407941	christine teigen	2018-05-27 02:36:38	Yeah. You missed the point here but go off. https://t.co/61QgXe67zK
174	1000552370428760064	christine teigen	2018-05-27 01:40:49	The people have spoken. John signing my name is, indeed, cooler https://t.co/2GxYx1KA4f
175	1000549189401505792	christine teigen	2018-05-27 01:28:10	I am still signing books. I am going to lose my arm. Wouldn't you guys rather have my signature forged by John Legend? That seems cooler
176	1000548748651515904	christine teigen	2018-05-27 01:26:25	the timeline is a magical mystery ride today.
177	1000547835559858176	christine teigen	2018-05-27 01:22:47	"@SopanDeb is this where the term ""caping"" comes from? :)"
178	1000547138076528642	christine teigen	2018-05-27 01:20:01	@louisafloftus @SopanDeb THANK U for understanding my importance in the world of politics
179	1000543743802404866	christine teigen	2018-05-27 01:06:32	@mannyfidel 😂
180	1000543485345189889	christine teigen	2018-05-27 01:05:30	@maggieNYT no. we know he's an idiot. we expect more from you.
181	1000543076815851520	christine teigen	2018-05-27 01:03:53	@SopanDeb improper spelling? holy reading comprehension, batman.
182	1000538252896419841	christine teigen	2018-05-27 00:44:43	@KimKardashian @RHYMEFEST  https://t.co/Z3EQBjv0IJ
183	1000460011011653633	christine teigen	2018-05-26 19:33:48	@mollydunkncrumb no girl I'll get on amazon!! we gotta support each other!! 🤜🏽🤛🏽👍🏽
184	1000448083879055361	christine teigen	2018-05-26 18:46:25	"I am fascinated by ""sheet pan meals"" right now - sides and main cooked on the same temp at the same time on the sam… https://t.co/kUSKH374cp"
185	1000446480841293829	christine teigen	2018-05-26 18:40:03	I'm watching pentatonix on Sesame Street because this is my life now and they are adorable. I feel the need to say… https://t.co/Iw26r41NPo
186	1000441377665138688	christine teigen	2018-05-26 18:19:46	"I have never more understood the desire and need for short, simple meals. 1 kid, I was like ""ok...easier would be n… https://t.co/gKNaNlVEHi"
187	1000412036789035011	christine teigen	2018-05-26 16:23:10	Access. It is quite the conundrum. Be able to be in the same room as someone as fragile as our man child leader OR… https://t.co/2ALWMsoFur
188	1000410061842268160	christine teigen	2018-05-26 16:15:20	@JohnMayer I fucking lovvvvvve “new light” and I pray to god no one ever sees me dance to it even my husband
189	1000409678050832384	christine teigen	2018-05-26 16:13:48	If you said “lies” instead of “demonstrable falsehoods” (although I applaud this blend of simultaneous trump ass ki… https://t.co/LsZ76m1bYV
190	1000405137863589888	christine teigen	2018-05-26 15:55:46	what’s the countdown on this piece of shit? https://t.co/oCxo5xIiYY
191	1000403564005490691	christine teigen	2018-05-26 15:49:30	@roywoodjr Oh I learn about random Twitter groups every single day. Cous cous Twitter, man sandals Twitter, sustainable florals Twitter
192	999731280471195648	christine teigen	2018-05-24 19:18:06	5 pound bags of carrots need not exist
193	999494767217016832	christine teigen	2018-05-24 03:38:16	“plan a brunch and we’ll reveal with famous john was destined to be your bae” https://t.co/bvVxMqbenG
194	999379988313849856	christine teigen	2018-05-23 20:02:11	well well well we meet again @realDonaldTrump https://t.co/WajEXiAQVi
195	999367151831207936	christine teigen	2018-05-23 19:11:10	Joey Lawrence WHOA ❤️❤️❤️ @kimkardashian thank… https://t.co/EykkEcB3Md
196	999066482150535168	christine teigen	2018-05-22 23:16:25	@KamiKaziKy 🤗❤️
197	999063790699266048	christine teigen	2018-05-22 23:05:44	@damnitdaanii This guy is a dumbasssss lol
198	999063617956855809	christine teigen	2018-05-22 23:05:02	@painpenny @VercettiBlu both of you on here bitching and gossiping and somehow john’s the cuck? 🤔
199	999063025159094273	christine teigen	2018-05-22 23:02:41	@eva_dober Beautiful!!
200	999059882287415297	christine teigen	2018-05-22 22:50:12	hello big boys https://t.co/I761nqDgzW
201	998986697705644032	christine teigen	2018-05-22 17:59:23	Hour 14 of signing. I refuse to use robots. If you see a signed Chrissy cookbook please buy it. Or steal it. I just… https://t.co/SismLlaXxs
202	998963376574287877	christine teigen	2018-05-22 16:26:43	all he needed was the snore recording https://t.co/PnofqYb7VT
203	998744450598752256	christine teigen	2018-05-22 01:56:47	Thank u https://t.co/f2AY8lomwI
204	998526190842404864	christine teigen	2018-05-21 11:29:30	@kumailn After your ice cream cake rage you’re skating on thin slice over here aHahahahahahahHAHAHAHAHAHAHAHHAHAHAH… https://t.co/IwYIMFHOFi
205	998414296471277568	christine teigen	2018-05-21 04:04:52	If you haven’t seen @aliwong’s new Netflix… https://t.co/3vqf2SCRsY
206	998406407610236930	christine teigen	2018-05-21 03:33:31	😊 https://t.co/zqNrCiw8Qa
207	998406204844998657	christine teigen	2018-05-21 03:32:43	@globelamp @NewRosalinde_A Technically it’s accessory to murder
208	998369449915772928	christine teigen	2018-05-21 01:06:40	she is uhhhh not thrilled with this tribute @BBMAs https://t.co/dq9sNp4zqo
209	998365953376247808	christine teigen	2018-05-21 00:52:46	hello it’s shortrib night be home by 9 https://t.co/aiGs3gnNdl
210	998342264286924800	christine teigen	2018-05-20 23:18:38	wow didn’t u just have a baby John smh go take care of it !!!!!! disgusting https://t.co/l20XJGQ2Fu
211	998262416340172800	christine teigen	2018-05-20 18:01:21	@IssaRae WHAT TIME DOES IT START
212	998262110533468161	christine teigen	2018-05-20 18:00:08	@WAxelFoley @johnlegend *bows*
